timestamp,weekly_km,trip_length,driving_frequency,driving_type,road_trips,car_ownership,fuel_efficiency,monthly_fuel_spend,home_charging,solar_panels,charging_preference,budget,priorities,postcode,cluster
24/07/2025 7:24,70,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,7.7,20.52,Yes,No,Public stations,Not sure/ Just exploring,"Performance, Tech features",3862,3
18/08/2025 9:00,41,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Hybrid,6,17.04,No,No,Public stations,"$40,000-$60,000","Brand reputation, Charging convenience",3664,3
24/07/2025 18:30,68,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Diesel,5.7,9.58,Yes,No,Home,">$80,000","Environmental impact, Charging convenience",3594,3
14/08/2025 1:15,15,Mostly short trips (<10 km),Occasionally,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,8.5,25.35,Yes,No,Work,"$60,000 -$80,000","Tech features, Cost savings",3184,3
3/08/2025 0:34,91,Mostly medium trips (10-50 km),A few times a week,Mostly highway or regional driving (longer distances/higher speeds),Yes,Yes - Hybrid,4.5,50.02,No,No,Home,"$60,000 -$80,000","Environmental impact, Tech features",3187,3
9/08/2025 1:26,21,Mostly short trips (<10 km),Weekly,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Diesel,8.1,28.23,Yes,Yes,Work,">$80,000","Tech features, Performance",3740,3
28/07/2025 0:04,45,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Electric,0,0.8,Yes,Yes,Home,"$60,000 -$80,000","Tech features, Charging convenience",3254,3
31/07/2025 2:38,74,Mostly long trips (>50 km),Weekly,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Petrol,9.1,69.37,No,No,Home,"<$40,000","Tech features, Environmental impact",3977,3
3/08/2025 0:19,228,Mostly long trips (>50 km),A few times a week,Mostly rural or remote area driving (long distances/variable road conditions),No,Yes - Petrol,6.4,125.99,No,No,Home,"<$40,000","Charging convenience, Brand reputation",3201,1
12/08/2025 0:29,68,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Diesel,6.2,23.83,Yes,No,Home,"$40,000-$60,000","Environmental impact, Tech features",3895,3
23/08/2025 11:39,89,Mostly medium trips (10-50 km),A few times a week,A mix of city/suburban and highway driving,Yes,Yes - Petrol,8.5,59.47,No,No,Home,"$40,000-$60,000","Tech features, Brand reputation",3127,3
12/08/2025 16:40,38,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Electric,0,23.12,Yes,No,Home,"$40,000-$60,000","Cost savings, Tech features",3190,3
15/08/2025 16:00,41,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,9.7,41.16,Yes,No,Home,"<$40,000","Charging convenience, Cost savings",3685,3
27/08/2025 5:22,44,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,10.4,43.55,No,No,Work,Not sure/ Just exploring,"Cost savings, Tech features",3107,3
11/08/2025 3:42,220,Mostly long trips (>50 km),A few times a week,Mostly highway or regional driving (longer distances/higher speeds),Yes,Yes - Petrol,7.5,122.98,Yes,No,Home,"$60,000 -$80,000","Brand reputation, Charging convenience",3165,1
29/07/2025 8:21,43,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,6.8,9.44,Yes,Yes,Work,">$80,000","Environmental impact, Charging convenience",3251,3
27/08/2025 16:39,93,Mostly medium trips (10-50 km),A few times a week,A mix of city/suburban and highway driving,No,Yes - Petrol,9.1,71.05,Yes,No,Work,">$80,000","Brand reputation, Tech features",3041,3
26/07/2025 1:52,522,Mostly long trips (>50 km),Daily,Mostly rural or remote area driving (long distances/variable road conditions),No,Yes - Petrol,10.8,426.35,Yes,No,Home,Not sure/ Just exploring,"Charging convenience, Cost savings",3219,2
20/08/2025 19:40,67,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,10.7,36.56,Yes,Yes,Home,Not sure/ Just exploring,"Environmental impact, Charging convenience",3227,3
25/07/2025 19:14,68,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,Yes,Yes - Hybrid,3.5,0,No,No,Home,"$60,000 -$80,000","Performance, Cost savings",3137,3
10/08/2025 10:30,35,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,7.1,32.22,No,Yes,Work,"$40,000-$60,000","Performance, Brand reputation",3264,3
23/08/2025 4:26,44,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,7.5,8.2,Yes,Yes,No preference,">$80,000","Environmental impact, Performance",3109,3
26/08/2025 11:10,42,Mostly medium trips (10-50 km),Weekly,A mix of city/suburban and highway driving,No,Yes - Petrol,7.2,7.17,No,No,Home,">$80,000","Cost savings, Charging convenience",3130,3
27/08/2025 11:45,92,Mostly medium trips (10-50 km),A few times a week,A mix of city/suburban and highway driving,No,Yes - Hybrid,3,24.24,No,Yes,No preference,Not sure/ Just exploring,"Environmental impact, Performance",3121,3
27/08/2025 23:01,21,Mostly short trips (<10 km),Weekly,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,6.8,14.47,Yes,No,Work,"$60,000 -$80,000","Environmental impact, Brand reputation",3161,3
6/08/2025 20:30,210,Mostly medium trips (10-50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),Yes,Yes - Diesel,8.1,122.27,Yes,No,No preference,"$40,000-$60,000","Cost savings, Charging convenience",3140,1
25/08/2025 21:58,80,Mostly long trips (>50 km),Weekly,Mostly rural or remote area driving (long distances/variable road conditions),No,Yes - Petrol,9.4,38.14,Yes,No,Public stations,Not sure/ Just exploring,"Performance, Cost savings",3163,3
30/07/2025 0:13,88,Mostly medium trips (10-50 km),A few times a week,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Diesel,9,53.27,Yes,No,No preference,"$40,000-$60,000","Cost savings, Tech features",3165,3
11/08/2025 2:33,25,Mostly short trips (<10 km),Weekly,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,6.9,0,Yes,No,Home,Not sure/ Just exploring,"Tech features, Charging convenience",3585,3
22/08/2025 6:09,41,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Diesel,6.9,24.67,Yes,No,Work,"$40,000-$60,000","Brand reputation, Cost savings",3635,3
12/08/2025 8:31,213,Mostly medium trips (10-50 km),Daily,A mix of city/suburban and highway driving,No,Yes - Diesel,6.4,83.97,Yes,No,Home,Not sure/ Just exploring,"Environmental impact, Brand reputation",3427,1
28/08/2025 16:45,40,Mostly medium trips (10-50 km),Occasionally,A mix of city/suburban and highway driving,No,Yes - Petrol,6.7,20.65,Yes,Yes,Home,"$60,000 -$80,000","Cost savings, Charging convenience",3781,3
19/08/2025 3:21,71,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,7.8,31.6,Yes,No,Work,Not sure/ Just exploring,"Cost savings, Tech features",3222,3
8/08/2025 7:41,225,Mostly long trips (>50 km),A few times a week,Mostly rural or remote area driving (long distances/variable road conditions),No,Yes - Petrol,9.6,142.37,No,Yes,Work,"$40,000-$60,000","Tech features, Charging convenience",3303,1
28/08/2025 22:38,528,Mostly long trips (>50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Diesel,9.9,365,Yes,No,Public stations,"$60,000 -$80,000","Environmental impact, Cost savings",3137,2
27/08/2025 3:27,230,Mostly long trips (>50 km),A few times a week,Mostly rural or remote area driving (long distances/variable road conditions),No,Yes - Diesel,9.7,148.25,Yes,No,Home,"$60,000 -$80,000","Performance, Tech features",3672,1
22/08/2025 22:05,19,Mostly short trips (<10 km),Weekly,Mostly inner-city or suburban driving (short distances/stop-start traffic),Yes,Yes - Diesel,5.7,8.15,Yes,No,Public stations,"<$40,000","Performance, Charging convenience",3056,3
3/08/2025 3:42,66,Mostly short trips (<10 km),Daily,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,6.7,48.42,No,No,Home,"<$40,000","Performance, Environmental impact",3912,3
2/08/2025 17:35,529,Mostly long trips (>50 km),Daily,Mostly rural or remote area driving (long distances/variable road conditions),No,Yes - Petrol,9.3,372.71,Yes,Yes,Home,Not sure/ Just exploring,"Environmental impact, Charging convenience",3070,2
1/08/2025 2:18,20,Mostly short trips (<10 km),Occasionally,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,No - I don't own a car,0,0,Yes,No,Public stations,"<$40,000","Brand reputation, Cost savings",3740,3
24/08/2025 9:32,530,Mostly long trips (>50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Petrol,10.4,417.14,No,No,Home,"$60,000 -$80,000","Cost savings, Tech features",3066,2
8/08/2025 21:05,75,Mostly long trips (>50 km),Occasionally,Mostly rural or remote area driving (long distances/variable road conditions),No,Yes - Electric,0,24,Yes,No,Public stations,"$60,000 -$80,000","Cost savings, Tech features",3981,3
10/08/2025 15:34,35,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Diesel,5.5,4.71,Yes,Yes,Home,">$80,000","Tech features, Charging convenience",3267,3
12/08/2025 11:12,91,Mostly medium trips (10-50 km),A few times a week,A mix of city/suburban and highway driving,Yes,Yes - Petrol,8.3,71.38,No,No,Work,"$40,000-$60,000","Brand reputation, Performance",3987,3
2/08/2025 9:09,72,Mostly short trips (<10 km),Daily,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Diesel,9.4,27.67,Yes,No,Public stations,">$80,000","Charging convenience, Brand reputation",3764,3
29/08/2025 20:59,65,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,6.5,20.98,Yes,No,Home,">$80,000","Brand reputation, Charging convenience",3008,3
24/07/2025 0:25,95,Mostly medium trips (10-50 km),A few times a week,A mix of city/suburban and highway driving,Yes,No - I don't own a car,0,0,Yes,No,No preference,"$40,000-$60,000","Environmental impact, Brand reputation",3523,3
14/08/2025 4:22,45,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,9.6,24.67,Yes,No,Home,"$40,000-$60,000","Tech features, Cost savings",3039,3
27/08/2025 6:16,90,Mostly medium trips (10-50 km),A few times a week,A mix of city/suburban and highway driving,Yes,Yes - Petrol,8.1,52.45,Yes,No,Public stations,"$60,000 -$80,000","Cost savings, Charging convenience",3062,3
17/08/2025 8:27,25,Mostly short trips (<10 km),Weekly,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,8.1,8.85,Yes,No,Home,"$60,000 -$80,000","Charging convenience, Environmental impact",3428,3
24/08/2025 22:49,210,Mostly medium trips (10-50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Petrol,6.5,81.08,No,No,Work,"<$40,000","Environmental impact, Brand reputation",3130,1
2/08/2025 7:22,95,Mostly medium trips (10-50 km),A few times a week,Mostly highway or regional driving (longer distances/higher speeds),Yes,Yes - Petrol,10,57.65,Yes,No,Home,"$40,000-$60,000","Brand reputation, Cost savings",3065,3
29/08/2025 5:47,68,Mostly short trips (<10 km),Daily,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Electric,0,21.32,Yes,Yes,Home,"$60,000 -$80,000","Tech features, Cost savings",3987,3
27/07/2025 19:19,76,Mostly long trips (>50 km),Weekly,Mostly rural or remote area driving (long distances/variable road conditions),Yes,Yes - Diesel,9.6,61.15,Yes,Yes,Home,"<$40,000","Brand reputation, Environmental impact",3184,3
13/08/2025 22:24,71,Mostly long trips (>50 km),Weekly,Mostly rural or remote area driving (long distances/variable road conditions),No,Yes - Petrol,9.4,53.93,No,No,Public stations,"$40,000-$60,000","Charging convenience, Performance",3314,3
11/08/2025 5:31,206,Mostly medium trips (10-50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Diesel,9.6,146.52,No,No,Public stations,"$40,000-$60,000","Performance, Brand reputation",3016,1
16/08/2025 5:28,68,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,8.1,27.38,Yes,No,Work,"$60,000 -$80,000","Charging convenience, Performance",3190,3
17/08/2025 3:25,75,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,7.8,44.89,No,No,Public stations,"$40,000-$60,000","Cost savings, Performance",3922,3
20/08/2025 2:13,87,Mostly medium trips (10-50 km),A few times a week,A mix of city/suburban and highway driving,No,Yes - Petrol,7,25.65,No,No,Home,">$80,000","Environmental impact, Tech features",3330,3
21/08/2025 12:52,214,Mostly medium trips (10-50 km),Daily,A mix of city/suburban and highway driving,Yes,Yes - Diesel,5.2,72.44,Yes,Yes,Home,"$60,000 -$80,000","Cost savings, Charging convenience",3235,1
2/08/2025 2:02,93,Mostly medium trips (10-50 km),A few times a week,Mostly highway or regional driving (longer distances/higher speeds),Yes,Yes - Petrol,10.7,77.96,Yes,No,Work,">$80,000","Charging convenience, Cost savings",3752,3
8/08/2025 17:38,45,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),Yes,Yes - Hybrid,2.2,0,Yes,No,No preference,Not sure/ Just exploring,"Cost savings, Charging convenience",3106,3
5/08/2025 6:02,214,Mostly medium trips (10-50 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,6.5,116.99,Yes,No,Home,"<$40,000","Tech features, Cost savings",3920,1
30/07/2025 0:18,213,Mostly medium trips (10-50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),Yes,Yes - Petrol,7.4,122.57,Yes,No,Public stations,">$80,000","Performance, Charging convenience",3786,1
23/07/2025 14:38,93,Mostly medium trips (10-50 km),A few times a week,A mix of city/suburban and highway driving,No,No - I don't own a car,0,19,Yes,No,Home,"$40,000-$60,000","Performance, Charging convenience",3691,3
25/07/2025 1:01,66,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,Yes,Yes - Petrol,8.3,20.16,Yes,No,Work,"<$40,000","Cost savings, Environmental impact",3533,3
20/08/2025 11:46,18,Mostly short trips (<10 km),Weekly,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,9.5,0,No,No,Work,"$60,000 -$80,000","Charging convenience, Tech features",3918,3
3/08/2025 7:26,41,Mostly medium trips (10-50 km),Weekly,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Diesel,8.2,6.19,Yes,No,Home,"$60,000 -$80,000","Environmental impact, Tech features",3150,3
27/08/2025 13:48,45,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,9.2,12.35,Yes,No,Home,"$60,000 -$80,000","Charging convenience, Tech features",3646,3
1/08/2025 18:54,38,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Electric,0,0,Yes,No,No preference,"$60,000 -$80,000","Brand reputation, Cost savings",3635,3
27/07/2025 12:05,529,Mostly long trips (>50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Diesel,6.4,236.45,Yes,Yes,Home,"<$40,000","Environmental impact, Performance",3401,2
28/07/2025 1:03,66,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Hybrid,4.5,17.78,No,No,Work,"$60,000 -$80,000","Charging convenience, Performance",3314,3
21/08/2025 16:44,72,Mostly short trips (<10 km),Daily,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Diesel,6.2,29.46,No,No,Home,"$60,000 -$80,000","Cost savings, Performance",3475,3
5/08/2025 21:23,38,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),Yes,Yes - Diesel,5.5,0,No,No,Home,"<$40,000","Tech features, Performance",3395,3
